id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1375352345681260546,MAU News,Republic of Mauritius 🇲🇺,"MAU News is a Mauritian online media which is neutral on any subject.
We talk about World & Mauritian events in: English, French, Hindi and Arabic.
#Mauritius",2019-12-09 11:07:56,177,496,311,False,2021-03-26 07:42:06,"The Western Pharma companies has repeatedly prioritized develop countries over third world countries, mostly in Afr… https://t.co/fjpTg7tpWh",,Twitter for Android,0,0,False
1344593007581011971,Greata Vegetable,world,the pinned tweet is some punkmusic of my band. click #marcusvegetable 2 watch musicvideos or #ViciousVegetable and for older german songs #punkauslp,2011-05-18 05:39:54,304,743,1473,False,2020-12-31 10:35:28,#Hello2021 and i really hope u will be more fun tehn #lastyear wiht #coronavirus now dat we hvea #vaccincovid… https://t.co/4eNyTzEctl,"['Hello2021', 'lastyear', 'coronavirus', 'vaccincovid']",Twitter Web App,0,1,False
1429820879660216331,alexander siu #sᴛᴀɴᴅꜰᴏʀᴀsɪᴀɴs,626 • los angeles // new york city,producer • graphic designer • writer • asian american culture creator • food inhaler // @uclafsph @andrewyang @fungbros @626nightmarket // 🎓@ucla @ucla_asianam,2008-09-10 02:20:14,8463,3660,405793,False,2021-08-23 15:00:37,"@US_FDA i hope all the vaccine-refusers will now read the 45,000 pages of scientific documentation that accompany t… https://t.co/7E6IN7R1tL",,Twitter Web App,1,1,False
1430240912194498562,Rachele Baker,"California, United States",Querying agents for my debut amateur sleuth mystery titled Murder in the Absinthe Room at Lake Tahoe. #mystery #author #books #amquerying,2012-12-16 01:38:57,811,374,531,False,2021-08-24 18:49:40,Really good news that the FDA just gave final approval to the Pfizer COVID vaccine. I hope that the FDA approval of… https://t.co/GcWniSpNYy,,Twitter Web App,0,0,False
1352293693181583361,Lindsay Scott 💙 Still at home,,"Christian, left wing, geek. Studied Pharmacy and Maths.",2009-03-15 12:20:46,67,283,8522,False,2021-01-21 16:35:15,Covid vaccination 1 - done. Thank you NHS #Covid19UK #PfizerBioNTech #NHS,"['Covid19UK', 'PfizerBioNTech', 'NHS']",Twitter for Android,0,0,False
1349635586437558273,Agence Europe,Brussels,Twitter account of @AgencEurope press agency covering European affairs since 1953.,2019-09-03 07:32:07,837,138,51,False,2021-01-14 08:32:53,HEALTH: @SKyriakidesEU reminds Member States of their commitments under EU #Vaccine Strategy… https://t.co/8SxSv1GLX8,['Vaccine'],Twitter Web App,0,0,False
1365014176960233475,Andy Lamb,"Life in England, home in Wales",Music teacher - organist - cars - coffee - cats 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🌈 🤓 🎹🚗💡 ☕️ #ownviews,2015-03-19 20:30:43,2475,3895,23461,False,2021-02-25 19:01:55,"Assuming your not exempt, will you have the vaccine? #vaccine #VaccinePassport #VaccinePassports #vaccination… https://t.co/SClWyWZWRF","['vaccine', 'VaccinePassport', 'VaccinePassports', 'vaccination']",Twitter for iPhone,0,1,False
1362001953086177282,Ellie 🌞,North London ,23. T1D. All views/opinions are my own ✨,2012-08-15 13:07:41,2845,877,15884,False,2021-02-17 11:32:25,"So basically if I was to hit my arm right now it would really hurt 😂 but apart from that all good, yay for no side… https://t.co/pwoIsErUIz",,Twitter for iPhone,0,55,False
1445827591231787008,Lindsay Cairns,Newcastle,"Mammy,  Auntie, Skier, Cancer Nurse, Eternal Student...",2010-10-28 12:48:21,133,153,355,False,2021-10-06 19:05:34,7 more sleeps until I get to go for a walk again through these woods. #covidpositive #COVID19 So grateful the vacci… https://t.co/tMtB34TluF,"['covidpositive', 'COVID19']",Twitter for iPhone,0,0,False
1349773316937027586,Beautiful Mind,,,2020-10-10 23:07:17,1,7,332,False,2021-01-14 17:40:10,"#PfizerBionTech Vaccine for #IRAN
#moderna Vaccine For #IRAN

✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️","['PfizerBionTech', 'IRAN', 'moderna', 'IRAN']",Twitter Web App,0,0,False
1352409286278868994,"Erin Turingan, PharmD, MS","Manhattan, NY",She/Her. Feminist. Daughter of immigrants. Unapologetic introvert. Advocate for setting boundaries. Healthcare leader. Work in progress. Opinions are my own.,2017-12-03 21:45:57,676,867,10246,False,2021-01-22 00:14:35,"Update: Received dose #2 today at 11AM!

So far only some arm soreness. No other symptoms to report 8 hours later.… https://t.co/pkqkcITTfg",,Twitter Web App,0,1,False
1352252642290896897,Wiki Wikramarathna,Sri Lanka,"'Lanka Puthra,Desha Mamaka,Vishva Abhimani', Awardee-SL Leadership Awards-2017, ICT, Innovator, Freelance Journalist, Animal Rights Activist",2013-08-01 15:47:58,586,1294,1692,False,2021-01-21 13:52:08,"#BreakingNews
GUD NEWS
Pfizer-BioNTech Shot Likely to Foil Mutant, New Study Shows-Wiki Wicks '21-01-21… https://t.co/kOJnNwAAEv",['BreakingNews'],Twitter for Android,0,1,False
1427725007585792001,🎙máistir mayhem 🎙 🏈🏀🚲🎮🇮🇪🍀,🎙RTE Mast Mount Leinster 🎙,"#eire  @gamingpitpod co-host 
broadcaster. Mayhem's Shorts opinions are my own. feel free to change my mind",2011-03-20 19:29:27,798,611,7621,False,2021-08-17 20:12:22,"Water meters - NO
Experimental vaccine - YES

Ireland never ceases to amaze me
#Ireland #AstraZeneca… https://t.co/78nlCcPnoA","['Ireland', 'AstraZeneca']",Twitter for Android,0,0,False
1382015122806349831,Fofo,Abundance,‘Human-Kind’ be both | HR Executive| 💍TAKEN | Virgo Queen thru and thru ♍️ | Introvert with a dash of extraversion😝 | foodie😋|Loc’d & Saved| 🇳🇬🛫📍🇨🇦,2017-06-18 00:42:49,399,507,5413,False,2021-04-13 16:57:36,Guys should I take this COVID-19 vaccine or not?? I’m just so paranoid 😔 #CovidVaccine #PfizerBioNTech,"['CovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,0,1,False
1337841934170255365,Tamer Yazar,Turkey-Israel,"Im Market Analyst, also Editor... working (freelance) for some companies that need analysis for their products in Int. Markets 
- Instagram :  tamervisits -",2009-09-17 16:45:16,1302,78,339,False,2020-12-12 19:29:07,"while deaths are closing in on the 300,000 mark... millions of people wait #PfizerBioNTech #Vaccine !
-
The first U… https://t.co/uQ3A2f7SVP","['PfizerBioNTech', 'Vaccine']",Twitter Web App,0,0,False
1362832527400996867,Baaghi TV باغی ٹی وی,Pakistan,"A digital web news network of Pakisan prevailing truth, justice and accountability shunning corruption, injustice, crime and terrorism. #BaaghiTV",2012-12-17 13:56:38,43250,6,1425,True,2021-02-19 18:32:49,"The first dose of Pfizer/BioNTech is 85 percent effective against coronavirus
https://t.co/h0rkMGf1OR
#COVID19… https://t.co/qWNilT040A",['COVID19'],Twitter Web App,0,1,False
1340105000756727808,👻Caroline,"Northern California, USA",Tesla is badass ! Living loud. Travel junkie. ER Nurse. Power nap expert. $TSLA long. member of @TeslaOwnersEbay Referral Code https://t.co/jXqIUdD1Lz,2015-09-27 03:59:10,2177,3214,9819,False,2020-12-19 01:21:44,Stay safe everyone ❤️. We’ll get through this. The end is in sight... #Covid19Vaccine # #PfizerCOVIDvaccine… https://t.co/bxizZZEY5T,"['Covid19Vaccine', 'PfizerCOVIDvaccine']",Twitter for iPhone,0,5,False
1352211174922854401,paul church ukah,,"am a motivational speaker, writer, youth advocate who believes in the tomorow people...",2015-11-17 10:48:36,65,242,831,False,2021-01-21 11:07:21,"If you look at all cause mortality the world over A 5 year average COVID-19 hasn't moved a needle. Thats a fact, pl… https://t.co/WyJShbRwCr",,Twitter for Android,0,2,False
1345459522069004289,M🍏tthias,,"The fool doth think he is wise, but the wise man knows himself to be a fool. / Sapere aude!",2009-02-27 12:41:50,5,59,1482,False,2021-01-02 19:58:42,Thanks to the genius of biontech and the hard work of Pfizer my parents could be vaccinated today. #Biontech #Pfizer #PfizerBioNTech,"['Biontech', 'Pfizer', 'PfizerBioNTech']",Twitter for iPhone,0,0,False
1361688008118984708,🕷Financial Bear 3.5%,#KeepFightingMichael,"Pro the EU for the opportunities it offers citizens.Lower tax,less authority, power to the people not politicians. Love coffee,running, Formula-E",2012-03-10 08:03:36,1684,927,29949,False,2021-02-16 14:44:54,Johnson does not follow the science but algorithms. Has someone told him algorithms are only as good as the program… https://t.co/LhaZOGgA8s,,Twitter Web App,1,0,False
1407419973333569540,vanessa,,idk how twitter works,2018-01-08 06:05:17,238,180,27004,False,2021-06-22 19:27:24,double dosed up 😍 #PfizerBioNTech,['PfizerBioNTech'],Twitter for iPhone,0,0,False
1341384370238664708,Sue Reeve ♥️🧡💛💚💙💜🇪🇺🇪🇺🏳️‍🌈🏳️‍🌈,Glasgow environs.,"Londoner now living in Glasgow suburbs via The Cotswolds & Manchester. Likes news & current affairs, local produce, cricket, cats. Rebellious Catholic. I❤️Mcr",2010-12-28 19:17:39,1390,2202,56854,False,2020-12-22 14:05:30,"@federer_78 @DarkinRosie @FlyingSte @slightlyatsea Yeah, especially considering we only got 800K #PfizerBioNTech va… https://t.co/vJX1iYzMys",['PfizerBioNTech'],Twitter for iPad,0,1,False
1363180842722480129,Gerard Abeysena,"Dubai, United Arab Emirates","Husband of Umanga for 33 years & father of Rishi, Indrajith & Sarah. Real Estate Professional 🇱🇰🇦🇪",2010-07-12 03:59:43,353,379,18180,False,2021-02-20 17:36:54,@Amaliniii In #DXB we have to answer multiple questions about health followed by BP check Only then dose administer… https://t.co/AjnncoAI4L,['DXB'],Twitter for Android,0,1,False
1365060830224650240,Raymond 超亮 Vagell 🏳️‍🌈 🍥,Turtle Island,Lemur (Primate) Cognition & Welfare • #FirstGen • PhD Student @TXST @TXStateAnthro • Board Member @Primate_Refuge • He/Him/His • 🏳️‍🌈🐒🐈🐕,2008-05-07 03:57:36,4340,4979,85520,False,2021-02-25 22:07:18,That was supposed to say *COVID-19 vaccine* 😅. #PfizerVaccine #PfizerBioNTech,"['PfizerVaccine', 'PfizerBioNTech']",Twitter for Android,0,3,False
1426479845551321092,KAVIKATHI💔 S,,"வாழ்க தமிழ்💪
என்னம் போல் வாழ்க்கை☺ 💓",2018-07-12 02:07:06,7,98,1264,False,2021-08-14 09:44:32,Today I took the second dose of the COVID-19🦠😷 vaccine 😎💉🧬 #pfizervacine #pfizerbiontech #teampfizer… https://t.co/OWGX1LzBTV,"['pfizervacine', 'pfizerbiontech', 'teampfizer']",Twitter for Android,0,2,False
1355072491635544066,Émilie Vanderhulst 🇧🇪🇪🇺😷,,EUaffairs🇪🇺 l daily EU brief for @BXFM1043•@ResMusica•birder🦆• @Natagora board | EU•Brussels•environment• 🐺🌱•@tap_free•#StandWithScience🔭🦕•arts🎻🎶🎨•OV•,2019-07-26 18:45:33,1604,3283,60945,False,2021-01-29 08:37:12,"💉 #vaccine | Great EMA news &gt; #PfizerBioNTech Covid-19 vaccine.
🔦EMA is under the spotlights:
👥its Committee for Me… https://t.co/hNXWjYoD5R","['vaccine', 'PfizerBioNTech']",Twitter for iPhone,0,0,False
1341866564832944140,𝓟𝓪𝓲𝓰𝓮,"Athens, GA",I got a 3 ibuprofen backache,2009-03-27 18:22:13,379,694,36310,False,2020-12-23 22:01:34,Freshly vaccinated #CovidVaccine #covid #PfizerBioNTech https://t.co/VeDMZRggMC,"['CovidVaccine', 'covid', 'PfizerBioNTech']",Twitter for Android,0,4,False
1345795813268574208,The Peninsula Qatar,Qatar,The official account of The Peninsula English Daily Newspaper #Qatar #Doha,2009-07-25 08:41:05,51420,236,766,True,2021-01-03 18:15:00,#Jordan has struck a deal with #PfizerBioNTech to buy 1 million doses of their #COVID19 vaccine and another 2 milli… https://t.co/IKy1QOfA2C,"['Jordan', 'PfizerBioNTech', 'COVID19']",TweetDeck,0,1,False
1355443848093294594,Grumpy Walrus,The Sceptred Isle ,The time has come the Walrus said to speak of many things.....like the rebirth of our Proud Nation as a Sovereign State!  Rule Britannia,2021-01-17 21:16:38,367,215,93,False,2021-01-30 09:12:50,#EU strikes a blow for Irish Unity! Now they ALL hate you @vonderleyen #coronavirus #COVID19ireland #AstraZeneca #PfizerBioNTech,"['EU', 'coronavirus', 'COVID19ireland', 'AstraZeneca', 'PfizerBioNTech']",Twitter for iPhone,1,2,False
1428803251781177352,Dr Norman Dunn,Jamaica,"Member of Parliament for South East St Mary | State Minister - Industry, Investment & Commerce | Pharmacist | #ArgumentDunn | #GetThingsDunn.",2017-08-29 06:36:10,4535,198,1819,False,2021-08-20 19:36:55,"#mySESM family, please be guided by the following guidelines as together we work to contain the spread of #COVID19… https://t.co/lfdjsCJnXM","['mySESM', 'COVID19']",Twitter for Android,0,1,False
1430017045320585219,COVID News,Estados Unidos,News about COVID-19,2013-06-05 08:52:31,3318,1474,130,False,2021-08-24 04:00:06,2 hours post 3rd Covid shot and not even a sore arm. #CovidVaccine #CovidBooster #PfizerBiontech #Immunocompromised… https://t.co/pjn6SGDlhp,"['CovidVaccine', 'CovidBooster', 'PfizerBiontech', 'Immunocompromised']",Revive Social App,0,1,False
1382128673784926209,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,743561,429,980,True,2021-04-14 00:28:49,#NSTsports A total of 93 able-bodied athletes and 35 para athletes received their first dose of #PfizerBioNTech at… https://t.co/tn82XXhRBs,"['NSTsports', 'PfizerBioNTech']",TweetDeck,1,2,False
1397816506734546948,Ligin MATHEW,"Toulouse, France","Entrepreneur, Engineer, Programmer, Developer",2009-10-19 07:10:06,213,124,181,False,2021-05-27 07:26:40,"@PIB_India Good that Government got some late sense. By next Quartar, almost half world minus India will be vaccina… https://t.co/nog9GpA2ev",,Twitter for iPhone,0,0,False
1420365400127283203,CorkKerryCommunityHealthcare,,Providing quality services to enable everyone to optimise their health and wellbeing. Not monitored 24/7. Contact @HSElive for queries,2019-03-07 11:55:59,1486,263,2613,False,2021-07-28 12:47:55,"Happy Faces😀at Mallow Vaccination Centre as the over 18 age group get their first dose of #PfizerBiontech 
@HSELive… https://t.co/CvFAgAOmBX",['PfizerBiontech'],Twitter Web App,2,6,False
1351651771685462016,Grizzle Guts 🐸,🌍 ,,2019-09-23 14:10:22,16,50,980,False,2021-01-19 22:04:29,"Report on this..
@BBCNews @itvnews @Channel4News
@GMB
@piersmorgan
@susannareid100

#PfizerBioNTech
#PfizerVaccine… https://t.co/MMskFFfYhB","['PfizerBioNTech', 'PfizerVaccine']",Twitter for Android,0,0,False
1347249498905460736,Iamindian,India,"Felt Tweets are as faster as Breaking News (RT-FYI)
Worried About Healthcare For #Andamans,India
Please Help as much. #2020",2020-04-14 17:36:32,49,93,42,False,2021-01-07 18:31:25,"https://t.co/TMoQbUCtho

Real Testing of #CovidVaccine , results are.coming soon. #Covaxin #CovaxinTrials #PfizerBioNTech #PfizerVaccine","['CovidVaccine', 'Covaxin', 'CovaxinTrials', 'PfizerBioNTech', 'PfizerVaccine']",Twitter for Android,0,0,False
1355095747092480001,Dr. Fatima M. Khajah,Kuwait,"Consultant general surgeon, traveller. طبيبه كويتيه - استشاري جراحه عامه في مستشفى مبارك وفي مركز الصياد الطبي . الحسين ابا الاحرار وسفينة النجاة""",2011-11-18 14:54:44,11637,844,25570,False,2021-01-29 10:09:37,"Part of my interview about covid vaccines in “Halakuwait” on KTV2 on the 25th january.

1- Effects of rumors and fe… https://t.co/V7anOJaEVR",,Twitter for iPhone,4,14,False
1394899933862318081,Kela,Into the Wild,As long as my dogs are happy.,2011-07-07 09:36:07,271,89,21365,False,2021-05-19 06:17:14,"Daddeyo just got vaxed! Good job, father! #PfizerBiontech #PfizerVaccine @kassandramilani https://t.co/vc8S7qWhOo","['PfizerBiontech', 'PfizerVaccine']",Twitter for Android,0,8,False
1365276932917649410,PJ Adams,"London, England","He/him. Writer, actor. 🏳️‍🌈
Plant Dad 🌱

@Aurehomo35 ❤️",2012-07-02 14:45:44,823,2977,32615,False,2021-02-26 12:26:01,Received my first dose of the #PfizerBioNTech vaccine earlier this week. Thank you to the NHS for making this possible.,['PfizerBioNTech'],Twitter for Android,0,12,False
1348335582020313095,"Vivienne Meljen, MD","Durham, NC",Balanced | Doer | Surgeon I 🇨🇺🇺🇸 | @DukeObGyn Resident | @GeiselMed + @univofscranton alum | #DoGood | Candor | Tidy | Namaste | ♻️ 🌎 | Views = mine only,2015-04-24 19:52:33,867,792,6945,False,2021-01-10 18:27:08,This miracle of science. Thank you! 2nd shot. #vaxxie #vaxxed #gratitude #pfizer #phuckcovid #COVID19… https://t.co/sf5QgjIkW4,"['vaxxie', 'vaxxed', 'gratitude', 'pfizer', 'phuckcovid', 'COVID19']",Twitter for iPhone,3,32,False
1458987047495032832,𝑯𝒐𝒘𝒂𝒓𝒅 𝑪𝒉𝒖 🇨🇦,Canada 🇨🇦,Nothing is too mundane in life.,2009-04-19 17:11:03,241,691,8353,False,2021-11-12 02:36:33,@vitevoila @kinsellawarren Not the case for the 2 doses (#Moderna mRNA-1273) with my 70yo mom and aunt though... wh… https://t.co/IYHFTYZFw4,['Moderna'],Twitter for Android,0,1,False
1423589107045912580,#Leni4President,Republic of the Philippines,,2011-05-20 16:36:45,207,492,19538,False,2021-08-06 10:17:46,@MackinleyZamora Am done 1st booster #PfizerBiontech https://t.co/KOW8d9Swm3,['PfizerBiontech'],Twitter for Android,0,1,False
1428549581126529025,HT Smartcast,,"From news to culture and everything in between.
Your go-to conversation starters as podcasts.

#HTSmartcast - Suno, naye nazariye se.",2019-12-09 03:50:48,1566,194,2000,True,2021-08-20 02:48:55,"#HTNewsWrap | The #Taliban visited the closed Indian consulates in Kandahar and Herat, #PfizerBioNTech  efficacy ap… https://t.co/0EdIG1ktf5","['HTNewsWrap', 'Taliban', 'PfizerBioNTech']",Twitter Web App,4,9,False
1354365407260532737,John Hourihan,"Bantry, Ireland","Browncoat, Comic, Movie and Wrestling geek. #TESD Army Ant Corporal. 4 Colour Demon # 2329",2010-08-01 13:23:26,338,842,10101,False,2021-01-27 09:47:30,Just had my second dose of the #PfizerBioNTech vaccine. Just as painless as last time around. Roll on one weeks time and immunity!,['PfizerBioNTech'],Twitter for iPhone,0,5,False
1364596017316978688,Mathilda Mallinson,"London, England",Journalist and filmmaker | human rights & migration | co-founder Refugee Media Centre | @standardnews @financialtimes @theknowmedia @chooselove @pioneerspost,2019-11-21 00:43:26,375,902,310,False,2021-02-24 15:20:18,"Though it’s messed up that some far needier groups are currently being deprived of this, I’m overwhelmed with perso… https://t.co/M207LJ6JNu",,Twitter for iPhone,1,13,False
1405762167693922304,Michelle McIntosh,"Victoria, Australia",Scientist. Academic. Speaker. Thinker. Parent. Partner. Thoughts are my own. #Innovation #MaternalHealth #GlobalHealth #Pharmaceutical #Science,2015-09-24 09:38:37,1003,1217,4439,False,2021-06-18 05:39:53,#Fullyvaccinated with #PfizerBioNtech as of 10 am yesterday. Grateful to be in 🇦🇺 where vaccines will be available… https://t.co/2kI7wxpRDX,"['Fullyvaccinated', 'PfizerBioNtech']",Twitter for iPhone,0,30,False
1339328518585536517,Whtrslugcaviiersong#dontstayhomeandcatchcovid19,Email:talksavailable@gmail.com,"Hot original songs available/ whtrslugcaviiersong.iam a black female
solo songwriter/singer/#songs for sale and or hire.cheers",2019-09-22 16:45:47,1238,368,12962,False,2020-12-16 21:56:17,@joelrwrites @AvonandsomerRob Did some say panic b'se #eu #theeu #europeanunion #eu27 #theeuropeanunion #EUleaders… https://t.co/u1ezd7vKsm,"['eu', 'theeu', 'europeanunion', 'eu27', 'theeuropeanunion', 'EUleaders']",Twitter for Android,1,0,False
1362172615520092162,🕷Financial Bear 3.5%,#KeepFightingMichael,"Pro the EU for the opportunities it offers citizens.Lower tax,less authority, power to the people not politicians. Love coffee,running, Formula-E",2012-03-10 08:03:36,1685,927,29951,False,2021-02-17 22:50:34,Hearing @BorisJohnson and @MattHancock will delay the #PfizerBioNTech 2nd vaccine beyond 12 weeks. Is that because… https://t.co/OLhFxJmR8E,['PfizerBioNTech'],Twitter for iPhone,0,0,False
1355414495968063488,BethMessler,"West Haven, CT","#interracialfamily #LGBTQ Politics junkie, beach girl, Psyche RN- need I say more?",2011-01-15 01:56:50,295,1945,12684,False,2021-01-30 07:16:12,We are moving our COVID vaccine clinic to a larger space and will now do 500 vaccines per day until further notice.… https://t.co/ohzTenyT6Y,,Twitter for iPhone,0,1,False
1350242151096086533,The Diane Kramer,Central Pennsylvania ,"She/her 
Multiple Sclerosis Warrior est 2010
#MSActivist | NMSS PAX trustee research volunteer| Bike MS Captain| wife| mom| MS advocate",2019-08-19 13:21:31,729,953,6135,False,2021-01-16 00:43:09,"Ain't no thang like a second dose of COVID Vaccine🧡

#MultipleSclerosis #PfizerBioNTech #CovidVaccine https://t.co/mA2aWzy1NU","['MultipleSclerosis', 'PfizerBioNTech', 'CovidVaccine']",Twitter for Android,3,48,False
1365237869401497607,J Opacka💙,"London, England","One of #Scientists4EU | Neuroscience Prof | #cat-dependent 😼 |
Tweets: 🧠 #brain stuff, #Covid19-related, #AI, #SciComm, own views | #FBPE |
💚 #Trees 🌳",2013-08-22 20:53:37,3368,3162,45666,False,2021-02-26 09:50:47,COVID-19: Studies are under way into how effective a 3rd dose of #PfizerBioNTech  #vaccine could be in protecting a… https://t.co/Ma6eB1IheS,"['PfizerBioNTech', 'vaccine']",Twitter for Android,1,3,False
1352375272163729409,Upstract News,,The whole Internet on a single page,2014-03-05 15:12:33,1745,1,8,False,2021-01-21 21:59:25,LIVE: Dr. Fauci speaks about coronavirus at White House press briefing #pfizerbiontech #newsclevelandexclusive… https://t.co/OSKXQM9e6M,"['pfizerbiontech', 'newsclevelandexclusive']",News Users,0,0,False
1444340012989009923,Dr Yvette Doc #TeamGP #StrengthenPrimaryCare,Kent,NHS GP😷,2014-05-13 20:14:00,2358,1912,20162,False,2021-10-02 16:34:28,"2nd vaccination on 8th Jan...6 months later, still antibody positive, booster just done
💉😷🤞💪
#TeamGP #CovidVaccine… https://t.co/Kz3s0lq9Pf","['TeamGP', 'CovidVaccine']",Twitter for Android,0,9,False
1366740455908605952,Fact House India,"Lucknow, India",Act on Fact.,2020-11-04 15:29:45,1,26,126,False,2021-03-02 13:21:32,"(1/5)
Here a thread about different #COVID19 Vaccines and how they are made:
Vaccine Number 1: #Pfizer/ #BioNTech
T… https://t.co/tdta02M05e","['COVID19', 'Pfizer', 'BioNTech']",Twitter Web App,0,1,False
1349740592880787460,ferlen,,Do what makes you happy. Be with who makes you smile.,2018-06-13 18:25:34,15,625,15994,False,2021-01-14 15:30:08,Got my 2nd dose of #PfizerBioNTech this morning 💉 It was a smooth procedure thanks to the nurses who were assigned… https://t.co/sg3izjXxmW,['PfizerBioNTech'],Twitter for iPhone,0,1,False
1345919691819282433,trade_invest,,#stocks #trade #invest #views my #own. DYOR I do mine! You'll #thank me later. #Logic & being #proactive is key!,2020-12-15 14:55:10,6,5,105,False,2021-01-04 02:27:15,https://t.co/yNGCCQs9kw #war about to begin #iran #usa #coronavirus #rapture #VaccineStrategy #OxfordUniversity… https://t.co/8lz6HYacfQ,"['war', 'iran', 'usa', 'coronavirus', 'rapture', 'VaccineStrategy', 'OxfordUniversity']",Twitter Web App,0,0,False
1345671508161605635,Iamindian,India,"Felt Tweets are as faster as Breaking News (RT-FYI)
Worried About Healthcare For #Andamans,India
Please Help as much. #2020",2020-04-14 17:36:32,49,93,42,False,2021-01-03 10:01:03,@narendramodi Just a thought when Russia had #SputnikV since sep 2020 why are they still having 30k cases still?wil… https://t.co/ksCLGjXJNz,['SputnikV'],Twitter for Android,0,0,False
1353104504623931394,karamozov haters n°2654,France,"Never complain, never explain",2012-12-18 15:37:48,4763,4866,12249,False,2021-01-23 22:17:08,@Pfizer_France Here's manufacture @Pfizer_France #PfizerBioNTech ! @SanofiFR changes : 3 months to make it ! We don… https://t.co/lDNPYF5wyw,['PfizerBioNTech'],Twitter Web App,0,0,False
1342133284172492801,木根渕猛[モトケン],新潟市,"Immunologist, FACS specialist. 免疫学研究者、実験書分担執筆多数。大学・製薬会社研究員、バイオ専門学校講師を経て独立し研究所設立、元新大脳研究所非常勤講師。遺伝子実験実習コース運営。現在釣り漁師居酒屋親父🏮🎣 元研でっせ！釣り魚、居酒屋きね、ツイッターで見たと言って！鼻血サービス！",2011-03-19 04:17:27,480,926,5485,False,2020-12-24 15:41:25,"#PfizerBionTech
Decads of R&amp;D, #KatalinKarikó &amp;  #DrewWeissman","['PfizerBionTech', 'KatalinKarikó', 'DrewWeissman']",Twitter for iPhone,0,1,False
1350093406941405184,Tamer Yazar,Turkey-Israel,"Im Market Analyst, also Editor... working (freelance) for some companies that need analysis for their products in Int. Markets 
- Instagram :  tamervisits -",2009-09-17 16:45:16,1306,77,347,False,2021-01-15 14:52:06,#Indonesia started vaccinating health workers and public servants against #COVID19 ! The Health Ministry is plannin… https://t.co/mLZgd0TdnA,"['Indonesia', 'COVID19']",TweetDeck,0,0,False
1349761154009214978,Julie Hickerman 💙,Chesterfield,,2009-02-18 17:05:47,64,215,3284,False,2021-01-14 16:51:51,"One down,one to go!! Thank you @pfizerinc @nhsengland #covidvaccinated✔️ #pfizerbiontech #protectthenhs @ Northern… https://t.co/jrMdNYSYxv","['covidvaccinated', 'pfizerbiontech', 'protectthenhs']",Instagram,0,2,False
1352322356920918016,Keith Parkins,near Guildford,"Writer, thinker, deep ecologist, social commentator, activist, enjoys music, literature, speciality coffee, craft beer and good food. https://t.co/ipnpBaJJSw",2009-06-30 16:13:04,2904,66,56803,False,2021-01-21 18:29:09,"@doctor_oxford @BiancaJagger @NHSEngland Shocking. Second vaccine delay, not approved by manufacturers, no trial da… https://t.co/wTIQOslOtz",,Twitter for Android,0,0,False
1397597589831311361,José Alejandro,Paraguay,"Abogado, Emprendedor Holista, Cristiano Católico, Poeta Filósofo, Activista Ecológico Humanista. No soy manco, izquierda y derecha extra sistema siempre.",2011-10-09 18:29:13,280,282,6162,False,2021-05-26 16:56:46,"Doctor Fauci you disappoints me. A year with #DonaldTrump denied that COVID 19 is artificial, British university la… https://t.co/TfkEioXuUm",['DonaldTrump'],Twitter for Android,0,0,False
1362120281922428933,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",2019-03-25 04:14:29,23384,620,8327,True,2021-02-17 19:22:36,A4. It is my understanding that the vaccines should be administered as closely to the schedule as possible. For… https://t.co/ImGpRAA9jp,,TweetDeck,4,15,False
1341354933505957889,Massimo Guerrera,,🌎 around the 🌍 world 🌏,2012-08-24 11:53:35,6687,7029,112130,False,2020-12-22 12:08:31,"Tiffany Dover is alive! 👀😃
#TiffanyDover #Pfizer #PfizerBioNTech #Pfizervaccine #VaccinoAntiCovid @CHI_Memorial… https://t.co/fN5UaouTNO","['TiffanyDover', 'Pfizer', 'PfizerBioNTech', 'Pfizervaccine', 'VaccinoAntiCovid']",Twitter for iPhone,1,1,False
1339259544237604864,India Blooms,India,A news and reference portal on India and a 24X7 news service,2009-10-10 11:19:34,16795,2447,20,False,2020-12-16 17:22:12,"Canada: Alberta plans to send COVID-19 teams to hard-hit areas in Edmonton, Calgary | Indiablooms - First Portal on… https://t.co/IIoqyQpzQ3",,Twitter Web App,0,0,False
1353711801045815298,ℙ𝕙𝕚𝕝 ⚒ #FBPE #RejoinEU #GTTO,,"With every new day, a new reason to hate this 'vote leave' government, and a new level of passion with which to hate them.",2019-03-13 07:41:01,3253,3825,6045,False,2021-01-25 14:30:18,@Conservatives @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to… https://t.co/ii1vioyDdM,,Twitter for Android,1,2,False
